city,season,temperature_c,humidity,rain_mm,wind_speed_kmh,visibility_m,weather_condition,air_pressure_hpa,date_time,avg_speed_kmh,vehicle_count,accident_count,area,congestion_level,road_condition
London,Spring,21.08463154659492,76.0,9.356125108861685,12.656705522809473,1122.0,Rain,1020.7102937851716,2024-04-09 21:01:00,53.06326042983585,3492.0,11.0,Islington,Medium,Dry
London,Summer,13.385064429664205,75.0,0.0,42.6065804002627,4155.0,Snow,1016.2558745366588,2024-06-04 14:23:00,74.58164750000387,771.0,3.0,Southwark,High,Damaged
London,Summer,14.625746008836828,83.0,0.0,28.23784233426035,1829.0,Fog,1020.3009815821856,2024-07-10 09:08:00,54.86769177399833,1530.0,2.0,Islington,High,Dry
London,Summer,13.280383272928296,74.0,0.0,41.70605521593867,8855.0,Snow,1019.4364997238108,2024-08-02 05:56:00,31.95516782299784,5028.0,3.0,Camden,High,Dry
London,Winter,16.33786163695931,82.0,0.0,13.752637060406276,9231.0,Storm,1015.1756649169032,2024-01-20 03:07:00,44.23642276348403,4909.0,8.0,Westminster,Medium,Snowy
London,Spring,6.605225978524619,66.0,4.519330571438629,13.611157474372682,4055.0,Snow,1029.6977583269438,2024-04-13 21:42:00,45.79849386601589,3282.0,8.0,Islington,Low,Dry
London,Summer,22.30274947510154,59.0,8.981974839781067,8.413475528227742,8077.0,Storm,999.193899050002,2024-08-29 07:05:00,44.18700473032579,1777.0,5.0,Greenwich,Medium,Snowy
London,Autumn,8.06148212056356,63.0,0.1709602920003856,30.32160167083602,3492.0,Snow,1011.4986787032018,2024-09-16 23:41:00,35.762115160753595,2186.0,1.0,Kensington,High,Damaged
London,Spring,12.895661880786912,79.0,0.0,50.87167263123063,4061.0,Storm,992.914365219078,2024-05-02 05:52:00,32.40358275208715,163.0,4.0,Greenwich,High,Dry
London,Summer,6.785698288710216,60.0,0.0,0.0,7288.0,Snow,989.031453187616,2024-08-19 22:22:00,30.06712372211444,2196.0,2.0,Greenwich,Low,Wet
London,Winter,8.93501592562613,71.0,0.0,21.058657344481997,4838.0,Snow,990.3611442132592,2024-02-27 11:59:00,53.40722054770098,3105.0,7.0,Chelsea,Medium,Damaged
London,Winter,10.988615934261857,68.0,1.098785366583381,14.315538937708636,5509.0,Storm,1021.7325033771524,2024-02-11 22:13:00,48.675490953108,120.0,5.0,Islington,Low,Snowy
London,Winter,14.535770342178695,83.0,18.9816809132213,61.89822205425652,2312.0,Clear,1022.567127267206,2024-01-30 01:37:00,52.02512642258884,2120.0,4.0,Islington,High,Wet
London,Spring,12.870056176443684,85.0,6.027962122093886,19.86224430670844,1618.0,Clear,986.8352578449752,2024-04-29 03:32:00,39.41368848851508,456.0,1.0,Chelsea,Low,Snowy
London,Summer,24.083384805672008,79.0,5.892311267198975,12.710134024306177,4941.0,Snow,1016.6900907867404,2024-08-26 04:25:00,60.56268727502814,2878.0,0.0,Kensington,Medium,Damaged
London,Autumn,14.654771089681232,82.0,0.0,38.42185082055698,5760.0,Clear,992.852855678204,2024-10-11 10:41:00,49.39278370172511,5076.0,4.0,Camden,Medium,Dry
London,Winter,18.691022880238098,62.0,5.792289647063343,48.6827684199378,5902.0,Clear,999.0010333005938,2024-02-13 19:44:00,78.60131972183736,1592.0,5.0,Kensington,High,Dry
London,Summer,23.34267188565605,69.0,22.885065156093077,30.01786628335406,1519.0,Rain,991.399164970175,2024-08-09 04:18:00,35.80566261179683,1695.0,1.0,Kensington,Low,Dry
London,Autumn,19.295071760021223,75.0,0.0,59.42162617818903,8224.0,Clear,992.5287146916668,2024-11-17 22:12:00,37.61560607677359,570.0,6.0,Chelsea,Medium,Wet
London,Spring,6.280813825429663,81.0,7.9895358525363935,0.0,9373.0,Rain,1011.7370863281684,2024-04-29 11:57:00,33.32660220839675,319.0,3.0,Islington,Low,Damaged
London,Summer,19.76601208541025,68.0,0.297666716083925,57.05066479393734,7606.0,Snow,1029.86809958003,2024-07-22 17:20:00,52.30772005980582,5398.0,13.0,Greenwich,Low,Snowy
London,Spring,21.83078575880519,74.0,7.407850943883484,23.255796829115567,5078.0,Storm,999.239894960532,2024-04-02 06:57:00,41.62335070189279,7353.0,14.0,Chelsea,Medium,Dry
London,Winter,16.491252830828827,59.0,5.101935342292989,44.29846946134613,4180.0,Rain,1008.1650331507866,2024-02-23 03:24:00,44.16057186659444,8612.0,8.0,Greenwich,Low,Wet
London,Autumn,19.29736821686716,56.0,0.0,18.54067085027184,3814.0,Rain,1009.7510929578756,2024-10-06 00:42:00,51.37363347440815,2723.0,3.0,Westminster,Low,Damaged
London,Spring,20.244669355233963,86.0,0.0,37.99820722450449,1401.0,Clear,993.1847141139956,2024-05-14 03:38:00,68.33783473768221,790.0,4.0,Islington,Medium,Snowy
London,Summer,12.485148857389436,79.0,8.574572558373255,3.3498715600119446,9545.0,Rain,1014.7281365882368,2024-08-26 18:07:00,53.6913965500079,759.0,3.0,Greenwich,Medium,Snowy
London,Spring,6.356721268262349,69.0,0.0,29.4423033375614,1100.0,Fog,985.69183814743,2024-05-24 08:50:00,38.2547963525137,4779.0,2.0,Camden,Low,Wet
London,Spring,24.71125510414296,53.0,5.260954861827107,46.20194841220753,8381.0,Fog,984.964246373771,2024-04-28 13:07:00,38.393019932204886,1022.0,4.0,Kensington,Low,Wet
London,Winter,5.773618792666868,78.0,6.20011039224663,6.853769875976283,3696.0,Clear,989.9263687331576,2024-12-20 18:14:00,45.84554759941796,2782.0,5.0,Southwark,High,Damaged
London,Spring,12.683652589716466,75.0,25.73837645578731,30.731248459951463,1030.0,Snow,1000.8138505059854,2024-05-19 13:45:00,46.81490300488526,3409.0,6.0,Greenwich,Medium,Snowy
London,Autumn,21.05584447362694,76.0,0.9187272395698648,25.42896929886164,3648.0,Storm,1027.4105201715802,2024-10-19 11:38:00,77.71346861122765,540.0,0.0,Greenwich,Low,Dry
London,Autumn,19.513668279690847,70.0,0.0,35.727571982392256,7824.0,Storm,999.2895785182376,2024-11-27 00:06:00,45.233246155073445,4976.0,0.0,Kensington,High,Dry
London,Summer,10.199644440024205,82.0,16.241518272013735,41.63392570440885,5648.0,Fog,981.6016868477292,2024-08-24 19:54:00,44.19608700486626,5481.0,7.0,Islington,Low,Wet
London,Summer,12.910793034864753,77.0,0.0,26.781792348158564,6139.0,Rain,1013.3523475872468,2024-07-31 04:58:00,75.3968972726422,3645.0,1.0,Greenwich,Low,Snowy
London,Spring,12.619046326153306,75.0,10.54222012412038,24.5051394044246,9320.0,Storm,1026.8709713454516,2024-05-22 02:58:00,73.01861905090385,205.0,4.0,Southwark,Low,Wet
London,Winter,5.285261074488377,55.0,0.7328534366674946,8.4568310755636,8851.0,Rain,1011.4623651179515,2024-01-31 17:22:00,56.041928504599525,3865.0,7.0,Camden,Medium,Wet
London,Winter,20.27136071624165,59.0,6.499133905610592,23.80165845913089,1318.0,Clear,985.5046497137502,2024-02-18 21:05:00,70.62847080903563,1504.0,5.0,Southwark,Low,Damaged
London,Summer,7.269137099107564,61.0,11.829069284370364,43.67912353850103,5995.0,Clear,1001.4890967038796,2024-08-13 09:25:00,26.73908331233887,1612.4787379972565,2.0,Kensington,Low,Damaged
London,Autumn,8.85325848437805,85.0,0.0,48.00648113348685,7725.0,Snow,1003.3524129355204,2024-10-29 22:10:00,30.773425989227565,1918.0,5.0,Camden,Medium,Wet
London,Summer,14.625746008836828,78.0,0.0,22.84246819525072,8688.0,Snow,1004.7409021658656,2024-06-24 05:23:00,39.92184088704715,3506.0,2.0,Islington,Medium,Wet
London,Summer,19.104557620500053,74.0,0.0,44.5314141285978,3492.0,Clear,1004.7664324808212,2024-06-11 23:30:00,64.93813158437469,6730.0,6.0,Chelsea,High,Damaged
London,Summer,20.22703670529156,69.0,0.0,120.0,9393.0,Clear,1028.4492615596494,2024-08-20 16:13:00,56.675283105365615,2928.0,5.0,Kensington,Medium,Snowy
London,Summer,9.633657150839936,84.0,14.030943181108327,30.27697942596957,1775.0,Fog,1005.0479686302784,2024-08-04 11:51:00,57.32165704595558,8078.0,14.0,Chelsea,High,Wet
London,Winter,17.821343462006357,75.0,0.0,36.08302624444512,6941.0,Snow,983.1520415071687,2024-12-10 12:38:00,58.92408273124888,2978.0,4.0,Chelsea,Medium,Damaged
London,Autumn,23.90302406648301,58.0,4.897260149813856,0.0,2514.0,Storm,998.325622285576,2024-10-06 02:29:00,40.273908794311545,1230.0,5.0,Chelsea,Medium,Wet
London,Winter,8.126613928592022,58.0,17.289247440135163,31.13122058151785,7131.0,Fog,989.4996428281012,2024-12-02 01:54:00,60.94218480733381,1906.0,1.0,Islington,High,Damaged
London,Spring,9.522586382990587,90.0,6.825254430591524,35.21548434574265,3050.0,Rain,980.4714281278068,2024-04-14 06:03:00,58.69314708752551,1920.0,2.0,Greenwich,Low,Snowy
London,Spring,6.305175759112389,54.0,8.542726264779517,120.0,8848.0,Snow,1014.0408209354198,2024-03-08 17:17:00,38.84137458581811,538.0,1.0,Westminster,Low,Wet
London,Winter,18.74964277891692,58.0,13.891411015770338,0.0,4459.0,Clear,983.9867276937932,2024-02-28 15:12:00,55.845464424864915,1227.0,4.0,Kensington,Medium,Dry
London,Winter,7.119711320858042,61.0,13.693393964405214,38.10632706709364,2650.0,Clear,1026.2015207107847,2024-01-17 15:46:00,67.55580279216943,763.0,5.0,Southwark,High,Wet
London,Spring,10.402430149438665,81.0,0.0,37.38625326783675,7401.0,Storm,988.1156142272732,2024-04-22 20:17:00,21.45291545032805,193.0,0.0,Southwark,Medium,Damaged
London,Winter,15.422072730137057,88.0,2.423807993891363,2.6449073673783765,7043.0,Rain,1002.8120129382856,2024-01-15 01:52:00,46.75072746857678,486.0,1.0,Westminster,Low,Snowy
London,Autumn,10.886410377400406,63.0,18.86256582869024,31.6110628537842,7576.0,Rain,997.4950906126254,2024-11-12 03:56:00,60.33367293912087,5294.478737997257,5.0,Camden,Low,Snowy
London,Spring,23.20137661185065,71.0,0.0,24.63675925746167,3253.0,Clear,990.6258651367872,2024-03-08 19:41:00,63.43734731021477,2240.0,4.0,Westminster,Unknown,Snowy
London,Summer,6.059083240752512,83.0,3.259222407717682,0.3364585600054397,2532.0,Fog,989.5165466237754,2024-06-09 07:46:00,59.24564547043994,5018.0,2.0,Kensington,Medium,Dry
London,Autumn,9.528258795069146,70.60092095165004,6.730047967350767,36.12022234407024,4949.0,Fog,1023.3442082135736,2024-09-19 18:25:00,36.448915145863104,3318.0,7.0,Westminster,Low,Dry
London,Summer,24.47405827328577,90.0,18.980863899754983,67.47655810183997,9422.0,Rain,988.7414213678848,2024-08-24 17:22:00,45.34554120300785,2712.0,4.0,Chelsea,Medium,Wet
London,Winter,10.085793655595095,90.0,18.58867992431587,44.09739359726815,5256.0,Snow,998.048101052756,2024-01-31 06:52:00,47.645179820670506,4375.0,7.0,Camden,High,Damaged
London,Winter,16.90595116836935,67.0,0.0,14.988401431416747,8342.0,Clear,997.0948913775884,2024-01-08 12:11:00,50.156741520338144,497.0,2.0,Islington,Low,Snowy
London,Autumn,20.574380511256702,88.0,12.051016416390956,49.76181734513399,4390.0,Rain,1027.9679196535265,2024-09-16 16:19:00,52.77452787579128,4379.0,6.0,Chelsea,Low,Dry
London,Autumn,12.578027127674352,70.0,12.064261795185786,4.518002774856338,2351.0,Fog,1009.77075380198,2024-11-11 09:11:00,53.83235439440279,2104.0,4.0,Greenwich,Low,Damaged
London,Summer,7.931747740404333,66.0,9.707282640653531,18.35269648325384,6350.0,Storm,998.8920771023325,2024-07-25 03:44:00,61.10931383327633,1072.0,5.0,Kensington,Medium,Damaged
London,Winter,20.64121584923503,69.0,1.874935311225757,26.397823036368138,6110.0,Snow,1004.743457650037,2024-12-05 16:39:00,29.083170751741143,2497.0,2.0,Islington,Medium,Damaged
London,Spring,20.377517121772293,89.0,16.84194870514574,10.69820076955022,5509.0,Fog,992.3398977425608,2024-04-27 23:39:00,70.2564120656558,1646.0,0.0,Chelsea,Unknown,Dry
London,Autumn,15.83547308033844,74.0,0.0,37.26756102877148,2265.0,Rain,1004.9844552893233,2024-10-11 01:03:00,56.59348470759211,1576.0,6.0,Kensington,Low,Snowy
London,Summer,19.417989049111853,81.0,0.0,24.49953792175809,2752.0,Clear,986.7744762840338,2024-07-03 08:15:00,63.6583413939433,2390.0,3.0,Islington,Medium,Dry
London,Summer,23.24573921369367,51.0,9.247160481482718,38.26369767589581,5509.0,Clear,993.6301512714836,2024-07-19 21:49:00,20.287784303529715,950.0,4.0,Greenwich,Medium,Wet
London,Spring,21.404713902843035,81.0,9.368761215919912,2.452603582971612,9311.0,Storm,984.0544944976326,2024-05-29 22:45:00,29.67933381990779,490.0,1.0,Westminster,Low,Dry
London,Summer,15.179216986597002,78.0,0.0,48.83713283771863,3923.0,Snow,1029.2875141770055,2024-06-25 02:51:00,66.28906588121686,1867.0,1.0,Southwark,Low,Damaged
London,Winter,15.164445499237168,54.0,10.002432905269458,22.714256785192585,8708.0,Storm,989.6054736280088,2024-02-17 13:25:00,23.289493783364176,2819.0,0.0,Greenwich,Medium,Snowy
London,Winter,6.197739247185514,82.0,7.371549113325775,47.85092668840587,1395.0,Fog,1002.4179328990772,2024-12-30 17:17:00,50.79908403041535,2547.0,0.0,Southwark,Medium,Dry
London,Summer,16.369564207319133,66.0,0.0,45.69629107623408,9248.0,Storm,980.813434687978,2024-08-25 21:46:00,41.59981750340708,892.0,2.0,Chelsea,Medium,Dry
London,Winter,18.25863682678727,73.0,0.0,54.70291901590409,9738.0,Clear,1008.4099581742464,2024-01-02 00:01:00,46.5802262206263,5101.0,6.0,Greenwich,Medium,Wet
London,Autumn,17.507133028642244,56.0,2.9160100165576024,27.00281606629164,5594.0,Fog,1005.0373769509288,2024-09-29 16:49:00,40.6762748540735,3833.0,13.0,Southwark,Low,Wet
London,Summer,8.019639617214704,90.0,5.549205499467375,36.47253378928176,5984.0,Storm,1009.5087803982448,2024-07-06 14:46:00,30.176056863041268,626.0,1.0,Chelsea,Low,Dry
London,Summer,7.361009772425957,50.0,4.720728941325269,30.32160167083602,9348.0,Storm,1023.4394289948946,2024-07-26 02:56:00,60.148348264462655,1178.0,2.0,Camden,Low,Snowy
London,Spring,13.056108663346786,81.0,0.0,9.345360746648172,6769.0,Storm,1014.3094943239817,2024-03-04 18:09:00,21.974474442404752,926.0,2.0,Westminster,High,Damaged
London,Spring,14.94846795785012,76.0,9.997050462700988,21.07108514134769,9387.0,Clear,1002.253985620301,2024-04-23 00:52:00,32.51783821811557,1586.698468786808,1.0,Islington,Medium,Snowy
London,Summer,21.786611834699382,52.0,0.0,39.10460568154572,5509.0,Snow,1008.6343359751842,2024-07-12 02:01:00,56.63286358546858,1873.0,5.0,Chelsea,High,Dry
London,Autumn,24.84604256471208,51.0,4.720728941325269,52.83325833793192,9631.0,Rain,982.1741003749728,2024-09-04 19:46:00,42.90935547397792,2899.0,4.0,Southwark,Low,Wet
London,Spring,14.149181535303985,66.0,0.0,49.33248617787312,9573.0,Clear,990.5560464104196,2024-04-08 13:38:00,56.95050200460856,312.0,3.0,Islington,Medium,Damaged
London,Spring,19.326703874631264,50.0,0.0,42.79305870168123,5509.0,Fog,1019.1607613293934,2024-04-16 09:52:00,36.55470760867984,5743.0,6.0,Islington,High,Wet
London,Summer,14.625746008836828,69.0,23.63399477511928,50.18193018684198,7519.0,Fog,1024.1397236668336,2024-07-10 00:21:00,59.054902518893805,1917.0,10.0,Islington,Low,Snowy
London,Autumn,7.570546789643924,53.0,1.1603965807578192,36.07495152249172,8262.0,Fog,1013.2807662398884,2024-11-28 22:20:00,50.73256293197091,4298.0,4.0,Chelsea,Medium,Dry
London,Spring,11.50794092526976,77.0,13.348297098131908,41.155094632044666,6224.0,Fog,1013.0306429838896,2024-05-27 13:28:00,55.912928328197275,2289.0,6.0,Kensington,Medium,Wet
London,Spring,7.564529821381982,59.0,7.257800041456848,14.093313808212416,2406.0,Clear,983.589191460485,2024-05-10 15:54:00,77.0321085468313,1907.0,5.0,Chelsea,Low,Dry
London,Spring,23.94776464461401,64.0,0.0,8.46688616395151,5958.0,Clear,1004.3140595534676,2024-03-05 20:05:00,77.80669401606025,2878.0,1.0,Westminster,High,Dry
London,Winter,15.22420872668267,60.0,16.403038138166828,48.943290448707074,9168.0,Clear,982.1856202581904,2024-12-26 20:11:00,28.22846185741549,2608.0,2.0,Camden,High,Dry
London,Autumn,21.127406610057992,79.0,0.0,33.17918773213623,4167.0,Clear,995.8151472574432,2024-11-29 21:06:00,56.69242633819821,2695.0,6.0,Kensington,Medium,Dry
London,Winter,19.50457041469417,89.0,4.720728941325269,17.657141045050615,5526.0,Rain,995.6783654675672,2024-02-12 12:43:00,61.66129791772956,4255.2089783281735,7.0,Westminster,Medium,Snowy
London,Summer,23.70639655184509,58.0,0.0,17.205524152108964,6959.0,Snow,1021.5431494176792,2024-06-12 15:59:00,44.54387072098531,737.0,3.0,Chelsea,Medium,Dry
London,Autumn,15.747419708825594,62.0,1.6711705651196782,41.0880204599593,4782.0,Fog,1021.8905442456298,2024-09-27 12:40:00,41.89567099012031,2548.0,0.0,Chelsea,High,Damaged
London,Spring,15.052357545982575,69.0,17.008813572283362,37.4386884674831,6551.0,Clear,998.5248651871556,2024-04-09 05:15:00,76.97142071063811,327.0,2.0,Islington,Low,Wet
London,Winter,18.41566808530701,84.0,9.852523580070295,54.215729210731325,9896.0,Storm,1002.3026744893126,2024-12-03 22:13:00,48.298937936776746,3255.0,9.0,Kensington,Low,Wet
London,Summer,24.966806668516245,61.0,5.563880136004089,12.439446942061675,6109.0,Clear,1024.6710594278022,2024-06-25 10:10:00,73.3880416532743,216.0,3.0,Chelsea,Medium,Wet
London,Spring,12.949809817798483,54.0,12.10658441608272,29.12309184509256,7488.0,Snow,986.8275859906006,2024-03-24 18:51:00,44.94003128636494,2225.0,6.0,Kensington,Low,Wet
London,Autumn,12.341749679236765,60.0,1.3551435814232713,24.598246572781203,7682.0,Storm,993.6555369021114,2024-09-15 03:57:00,71.08937454017438,4580.0,10.0,Greenwich,Low,Snowy
London,Autumn,12.661550124560572,71.0,8.50735500851261,23.537687998505696,1888.0,Rain,1004.9844552893233,2024-10-17 13:20:00,78.75082965360124,2157.0,3.0,Chelsea,Medium,Snowy
London,Autumn,7.4160487913866735,86.0,0.0,26.24301408656122,4493.0,Snow,1018.2113941183636,2024-12-13 12:20:00,61.82276554530009,2626.0,0.0,Westminster,Low,Wet
London,Summer,10.152887374264818,59.0,12.030701545550592,24.599947168548603,3679.0,Rain,1008.8906601298506,2024-07-08 00:38:00,47.99653635836288,2724.0,1.0,Greenwich,High,Wet
London,Spring,5.00171128635661,69.0,28.136582653728475,40.35906871365332,5807.0,Storm,1012.957878907808,2024-03-28 13:42:00,48.153678550728735,1250.0,2.0,Southwark,Medium,Dry
London,Winter,18.79848531672189,87.0,9.597094434549415,35.70713870198483,3470.0,Clear,1024.173744456959,2024-01-26 13:22:00,41.39967353084364,3806.0,6.0,Kensington,Low,Wet
London,Winter,24.09835235518405,90.0,23.7109819553635,1.6658630267136552,5498.0,Rain,980.405333114279,2024-12-01 22:03:00,62.67841690943594,727.0,5.0,Greenwich,High,Snowy
London,Autumn,15.072112037639103,85.0,6.058126558279342,31.03482428724494,6874.0,Snow,994.44363008647,2024-09-18 06:47:00,23.95703529411899,3415.0,8.0,Camden,High,Damaged
London,Summer,6.5154388881696175,59.0,15.151844474581315,46.83975074169784,4606.0,Clear,1002.5227515464668,2024-07-14 14:45:00,77.54449566565599,1640.0,2.0,Chelsea,Medium,Snowy
London,Spring,19.60700933190008,78.0,4.720728941325269,42.2632149914307,4824.0,Storm,1008.5878487283514,2024-03-26 13:10:00,47.29869514142864,4381.0,3.0,Islington,Low,Dry
London,Autumn,14.956514443675813,74.0,9.697822269170118,6.655445795900707,8251.0,Rain,1007.3182666642376,2024-09-15 09:38:00,50.01576935041639,768.0,5.0,Kensington,High,Dry
London,Winter,15.20774090491236,63.0,22.49617409790615,51.3401524418312,9275.0,Rain,986.7392441942696,2024-01-09 23:48:00,42.213225730123085,3505.0,3.0,Kensington,High,Dry
London,Autumn,17.24160355675953,62.0,16.14128633393313,19.636387589916023,8702.0,Snow,984.1323908457224,2024-09-18 06:03:00,23.95703529411899,3415.0,8.0,Camden,High,Damaged
London,Summer,40.0,69.0,20.183890957971983,11.520098657045498,4759.0,Snow,1013.4216113777386,2024-06-10 18:14:00,69.14990825731587,5085.0,7.0,Greenwich,Medium,Wet
London,Winter,16.266182250391378,54.0,0.0,37.95548127989733,7371.0,Fog,1008.582825640285,2024-01-13 21:59:00,36.19474479100762,2902.0,2.0,Chelsea,Medium,Damaged
London,Spring,14.37030426589432,76.0,14.502892827885685,38.70865826456608,4641.0,Clear,997.4977065352216,2024-04-30 02:21:00,68.98041617676802,2515.0,0.0,Chelsea,Low,Snowy
London,Winter,12.232894946060126,69.0,3.7907826738345065,18.41409385786555,5509.0,Fog,1011.9323520494044,2024-01-19 15:01:00,44.886873864069884,2855.0,3.0,Chelsea,Low,Dry
London,Winter,14.265915280583428,76.0,16.484838331796578,48.50235008492498,7266.0,Storm,998.667921684946,2024-01-29 02:42:00,39.61022978039115,2593.0,1.0,Southwark,Low,Dry
London,Summer,7.832941404892455,63.0,0.0,21.43945118078236,6973.0,Snow,1027.963693714075,2024-08-15 16:12:00,61.23720679006146,1057.0,1.0,Southwark,High,Wet
